Date,AAPL
2017-11-06 0:00:00,43.5625
2017-11-03 0:00:00,43.125
2017-11-02 0:00:00,42.02750015
2017-11-01 0:00:00,41.72249985
2017-10-31 0:00:00,42.25999832
2017-10-30 0:00:00,41.68000031
2017-10-27 0:00:00,40.76250076
2017-10-26 0:00:00,39.35250092
2017-10-25 0:00:00,39.10250092
2017-10-24 0:00:00,39.27500153
2017-10-23 0:00:00,39.04249954
2017-10-20 0:00:00,39.0625
2017-10-19 0:00:00,38.99499893
2017-10-18 0:00:00,39.93999863
2017-10-17 0:00:00,40.11750031
2017-10-16 0:00:00,39.97000122
2017-10-13 0:00:00,39.24750137
2017-10-12 0:00:00,39
2017-10-11 0:00:00,39.13750076
2017-10-10 0:00:00,38.97499847
2017-10-09 0:00:00,38.95999908
2017-10-06 0:00:00,38.82500076
2017-10-05 0:00:00,38.84749985
2017-10-04 0:00:00,38.36999893
2017-10-03 0:00:00,38.61999893
2017-10-02 0:00:00,38.45249939
2017-09-29 0:00:00,38.52999878
2017-09-28 0:00:00,38.31999969
2017-09-27 0:00:00,38.55749893
2017-09-26 0:00:00,38.28499985
2017-09-25 0:00:00,37.63750076
2017-09-22 0:00:00,37.97249985
2017-09-21 0:00:00,38.34749985
2017-09-20 0:00:00,39.01750183
2017-09-19 0:00:00,39.68249893
2017-09-18 0:00:00,39.66749954
2017-09-15 0:00:00,39.97000122
2017-09-14 0:00:00,39.56999969
2017-09-13 0:00:00,39.91249847
2017-09-12 0:00:00,40.21500015
2017-09-11 0:00:00,40.375
2017-09-08 0:00:00,39.65750122
2017-09-07 0:00:00,40.31499863
2017-09-06 0:00:00,40.47750092
2017-09-05 0:00:00,40.52000046
2017-09-01 0:00:00,41.01250076
2017-08-31 0:00:00,41
2017-08-30 0:00:00,40.83750153
2017-08-29 0:00:00,40.72750092
2017-08-28 0:00:00,40.36750031
2017-08-25 0:00:00,39.96500015
2017-08-24 0:00:00,39.81750107
2017-08-23 0:00:00,39.99499893
2017-08-22 0:00:00,39.94499969
2017-08-21 0:00:00,39.30250168
2017-08-18 0:00:00,39.375
2017-08-17 0:00:00,39.46500015
2017-08-16 0:00:00,40.23749924
2017-08-15 0:00:00,40.40000153
2017-08-14 0:00:00,39.96250153
2017-08-11 0:00:00,39.36999893
2017-08-10 0:00:00,38.83000183
2017-08-09 0:00:00,40.26499939
2017-08-08 0:00:00,40.02000046
2017-08-07 0:00:00,39.70249939
2017-08-04 0:00:00,39.09749985
2017-08-03 0:00:00,38.89250183
2017-08-02 0:00:00,39.28499985
2017-08-01 0:00:00,37.51250076
2017-07-31 0:00:00,37.18249893
2017-07-28 0:00:00,37.375
2017-07-27 0:00:00,37.63999939
2017-07-26 0:00:00,38.36500168
2017-07-25 0:00:00,38.18500137
2017-07-24 0:00:00,38.02249908
2017-07-21 0:00:00,37.56750107
2017-07-20 0:00:00,37.58499908
2017-07-19 0:00:00,37.75500107
2017-07-18 0:00:00,37.52000046
2017-07-17 0:00:00,37.38999939
2017-07-14 0:00:00,37.25999832
2017-07-13 0:00:00,36.94250107
2017-07-12 0:00:00,36.43500137
2017-07-11 0:00:00,36.38249969
2017-07-10 0:00:00,36.26499939
2017-07-07 0:00:00,36.04499817
2017-07-06 0:00:00,35.68249893
2017-07-05 0:00:00,36.02249908
2017-07-03 0:00:00,35.875
2017-06-30 0:00:00,36.00500107
2017-06-29 0:00:00,35.91999817
2017-06-28 0:00:00,36.45750046
2017-06-27 0:00:00,35.93249893
2017-06-26 0:00:00,36.45500183
2017-06-23 0:00:00,36.56999969
2017-06-22 0:00:00,36.40750122
2017-06-21 0:00:00,36.46749878
2017-06-20 0:00:00,36.25249863
2017-06-19 0:00:00,36.58499908
2017-06-16 0:00:00,35.56750107
2017-06-15 0:00:00,36.07249832
2017-06-14 0:00:00,36.29000092
2017-06-13 0:00:00,36.64749908
2017-06-12 0:00:00,36.35499954
2017-06-09 0:00:00,37.24499893
2017-06-08 0:00:00,38.74750137
2017-06-07 0:00:00,38.84249878
2017-06-06 0:00:00,38.61249924
2017-06-05 0:00:00,38.48249817
2017-06-02 0:00:00,38.86249924
2017-06-01 0:00:00,38.29499817
2017-05-31 0:00:00,38.18999863
2017-05-30 0:00:00,38.41749954
2017-05-26 0:00:00,38.40250015
2017-05-25 0:00:00,38.46749878
2017-05-24 0:00:00,38.33499908
2017-05-23 0:00:00,38.45000076
2017-05-22 0:00:00,38.49750137
2017-05-19 0:00:00,38.26499939
2017-05-18 0:00:00,38.13499832
2017-05-17 0:00:00,37.5625
2017-05-16 0:00:00,38.86750031
2017-05-15 0:00:00,38.92499924
2017-05-12 0:00:00,39.02500153
2017-05-11 0:00:00,38.48749924
2017-05-10 0:00:00,38.31499863
2017-05-09 0:00:00,38.49750137
2017-05-08 0:00:00,38.25249863
2017-05-05 0:00:00,37.24000168
2017-05-04 0:00:00,36.63249969
2017-05-03 0:00:00,36.76499939
2017-05-02 0:00:00,36.87749863
2017-05-01 0:00:00,36.64500046
2017-04-28 0:00:00,35.91249847
2017-04-27 0:00:00,35.94749832
2017-04-26 0:00:00,35.91999817
2017-04-25 0:00:00,36.13249969
2017-04-24 0:00:00,35.90999985
2017-04-21 0:00:00,35.56750107
2017-04-20 0:00:00,35.61000061
2017-04-19 0:00:00,35.16999817
2017-04-18 0:00:00,35.29999924
2017-04-17 0:00:00,35.45750046
2017-04-13 0:00:00,35.26250076
2017-04-12 0:00:00,35.45000076
2017-04-11 0:00:00,35.40750122
2017-04-10 0:00:00,35.79249954
2017-04-07 0:00:00,35.83499908
2017-04-06 0:00:00,35.91500092
2017-04-05 0:00:00,36.00500107
2017-04-04 0:00:00,36.19250107
2017-04-03 0:00:00,35.92499924
2017-03-31 0:00:00,35.91500092
2017-03-30 0:00:00,35.98249817
2017-03-29 0:00:00,36.02999878
2017-03-28 0:00:00,35.95000076
2017-03-27 0:00:00,35.22000122
2017-03-24 0:00:00,35.15999985
2017-03-23 0:00:00,35.22999954
2017-03-22 0:00:00,35.35499954
2017-03-21 0:00:00,34.95999908
2017-03-20 0:00:00,35.36500168
2017-03-17 0:00:00,34.99750137
2017-03-16 0:00:00,35.17250061
2017-03-15 0:00:00,35.11500168
2017-03-14 0:00:00,34.74750137
2017-03-13 0:00:00,34.79999924
2017-03-10 0:00:00,34.78499985
2017-03-09 0:00:00,34.66999817
2017-03-08 0:00:00,34.75
2017-03-07 0:00:00,34.88000107
2017-03-06 0:00:00,34.83499908
2017-03-03 0:00:00,34.94499969
2017-03-02 0:00:00,34.74000168
2017-03-01 0:00:00,34.94749832
2017-02-28 0:00:00,34.24750137
2017-02-27 0:00:00,34.23249817
2017-02-24 0:00:00,34.16500092
2017-02-23 0:00:00,34.13249969
2017-02-22 0:00:00,34.27750015
2017-02-21 0:00:00,34.17499924
2017-02-17 0:00:00,33.93000031
2017-02-16 0:00:00,33.83750153
2017-02-15 0:00:00,33.87749863
2017-02-14 0:00:00,33.75500107
2017-02-13 0:00:00,33.32249832
2017-02-10 0:00:00,33.02999878
2017-02-09 0:00:00,33.10499954
2017-02-08 0:00:00,33.00999832
2017-02-07 0:00:00,32.88249969
2017-02-06 0:00:00,32.57249832
2017-02-03 0:00:00,32.27000046
2017-02-02 0:00:00,32.13249969
2017-02-01 0:00:00,32.1875
2017-01-31 0:00:00,30.33749962
2017-01-30 0:00:00,30.40749931
2017-01-27 0:00:00,30.48749924
2017-01-26 0:00:00,30.48500061
2017-01-25 0:00:00,30.46999931
2017-01-24 0:00:00,29.99250031
2017-01-23 0:00:00,30.02000046
2017-01-20 0:00:00,30
2017-01-19 0:00:00,29.94499969
2017-01-18 0:00:00,29.99749947
2017-01-17 0:00:00,30
2017-01-13 0:00:00,29.76000023
2017-01-12 0:00:00,29.8125
2017-01-11 0:00:00,29.9375
2017-01-10 0:00:00,29.77750015
2017-01-09 0:00:00,29.74749947
2017-01-06 0:00:00,29.47750092
2017-01-05 0:00:00,29.15250015
2017-01-04 0:00:00,29.00499916
2017-01-03 0:00:00,29.03750038
2016-12-30 0:00:00,28.95499992
2016-12-29 0:00:00,29.18250084
2016-12-28 0:00:00,29.19000053
2016-12-27 0:00:00,29.31500053
2016-12-23 0:00:00,29.12999916
2016-12-22 0:00:00,29.07250023
2016-12-21 0:00:00,29.26499939
2016-12-20 0:00:00,29.23749924
2016-12-19 0:00:00,29.15999985
2016-12-16 0:00:00,28.99250031
2016-12-15 0:00:00,28.95499992
2016-12-14 0:00:00,28.79750061
2016-12-13 0:00:00,28.79750061
2016-12-12 0:00:00,28.32500076
2016-12-09 0:00:00,28.48749924
2016-12-08 0:00:00,28.03000069
2016-12-07 0:00:00,27.75749969
2016-12-06 0:00:00,27.48749924
2016-12-05 0:00:00,27.27750015
2016-12-02 0:00:00,27.47500038
2016-12-01 0:00:00,27.37249947
2016-11-30 0:00:00,27.62999916
2016-11-29 0:00:00,27.86499977
2016-11-28 0:00:00,27.89249992
2016-11-25 0:00:00,27.94750023
2016-11-23 0:00:00,27.80750084
2016-11-22 0:00:00,27.95000076
2016-11-21 0:00:00,27.93250084
2016-11-18 0:00:00,27.51499939
2016-11-17 0:00:00,27.48749924
2016-11-16 0:00:00,27.49749947
2016-11-15 0:00:00,26.77750015
2016-11-14 0:00:00,26.42749977
2016-11-11 0:00:00,27.10750008
2016-11-10 0:00:00,26.94750023
2016-11-09 0:00:00,27.71999931
2016-11-08 0:00:00,27.76499939
2016-11-07 0:00:00,27.60250092
2016-11-04 0:00:00,27.20999908
2016-11-03 0:00:00,27.45750046
2016-11-02 0:00:00,27.89749908
2016-11-01 0:00:00,27.87249947
2016-10-31 0:00:00,28.38500023
2016-10-28 0:00:00,28.43000031
2016-10-27 0:00:00,28.62000084
2016-10-26 0:00:00,28.89749908
2016-10-25 0:00:00,29.5625
2016-10-24 0:00:00,29.41250038
2016-10-21 0:00:00,29.14999962
2016-10-20 0:00:00,29.26499939
2016-10-19 0:00:00,29.28000069
2016-10-18 0:00:00,29.36750031
2016-10-17 0:00:00,29.38750076
2016-10-14 0:00:00,29.40749931
2016-10-13 0:00:00,29.24500084
2016-10-12 0:00:00,29.33499908
2016-10-11 0:00:00,29.07500076
2016-10-10 0:00:00,29.01250076
2016-10-07 0:00:00,28.51499939
2016-10-06 0:00:00,28.47249985
2016-10-05 0:00:00,28.26250076
2016-10-04 0:00:00,28.25
2016-10-03 0:00:00,28.12999916
2016-09-30 0:00:00,28.26250076
2016-09-29 0:00:00,28.04500008
2016-09-28 0:00:00,28.48749924
2016-09-27 0:00:00,28.27249908
2016-09-26 0:00:00,28.21999931
2016-09-23 0:00:00,28.17749977
2016-09-22 0:00:00,28.65500069
2016-09-21 0:00:00,28.38750076
2016-09-20 0:00:00,28.39249992
2016-09-19 0:00:00,28.39500046
2016-09-16 0:00:00,28.72999954
2016-09-15 0:00:00,28.89249992
2016-09-14 0:00:00,27.94249916
2016-09-13 0:00:00,26.98749924
2016-09-12 0:00:00,26.36000061
2016-09-09 0:00:00,25.78249931
2016-09-08 0:00:00,26.37999916
2016-09-07 0:00:00,27.09000015
2016-09-06 0:00:00,26.92499924
2016-09-02 0:00:00,26.93250084
2016-09-01 0:00:00,26.68250084
2016-08-31 0:00:00,26.52499962
2016-08-30 0:00:00,26.5
2016-08-29 0:00:00,26.70499992
2016-08-26 0:00:00,26.73500061
2016-08-25 0:00:00,26.89249992
2016-08-24 0:00:00,27.00749969
2016-08-23 0:00:00,27.21249962
2016-08-22 0:00:00,27.12750053
2016-08-19 0:00:00,27.34000015
2016-08-18 0:00:00,27.27000046
2016-08-17 0:00:00,27.30500031
2016-08-16 0:00:00,27.34499931
2016-08-15 0:00:00,27.37000084
2016-08-12 0:00:00,27.04500008
2016-08-11 0:00:00,26.98250008
2016-08-10 0:00:00,27
2016-08-09 0:00:00,27.20249939
2016-08-08 0:00:00,27.09250069
2016-08-05 0:00:00,26.87000084
2016-08-04 0:00:00,26.46750069
2016-08-03 0:00:00,26.44750023
2016-08-02 0:00:00,26.12000084
2016-08-01 0:00:00,26.51250076
2016-07-29 0:00:00,26.05249977
2016-07-28 0:00:00,26.08499908
2016-07-27 0:00:00,25.73749924
2016-07-26 0:00:00,24.16749954
2016-07-25 0:00:00,24.33499908
2016-07-22 0:00:00,24.66500092
2016-07-21 0:00:00,24.85750008
2016-07-20 0:00:00,24.98999977
2016-07-19 0:00:00,24.96750069
2016-07-18 0:00:00,24.95750046
2016-07-15 0:00:00,24.69499969
2016-07-14 0:00:00,24.69750023
2016-07-13 0:00:00,24.21750069
2016-07-12 0:00:00,24.35499954
2016-07-11 0:00:00,24.24500084
2016-07-08 0:00:00,24.17000008
2016-07-07 0:00:00,23.98500061
2016-07-06 0:00:00,23.88249969
2016-07-05 0:00:00,23.74749947
2016-07-01 0:00:00,23.97249985
2016-06-30 0:00:00,23.89999962
2016-06-29 0:00:00,23.60000038
2016-06-28 0:00:00,23.39749908
2016-06-27 0:00:00,23.01000023
2016-06-24 0:00:00,23.35000038
2016-06-23 0:00:00,24.02499962
2016-06-22 0:00:00,23.88750076
2016-06-21 0:00:00,23.97750092
2016-06-20 0:00:00,23.77499962
2016-06-17 0:00:00,23.83250046
2016-06-16 0:00:00,24.38750076
2016-06-15 0:00:00,24.28499985
2016-06-14 0:00:00,24.36499977
2016-06-13 0:00:00,24.33499908
2016-06-10 0:00:00,24.70750046
2016-06-09 0:00:00,24.91250038
2016-06-08 0:00:00,24.73500061
2016-06-07 0:00:00,24.75749969
2016-06-06 0:00:00,24.65749931
2016-06-03 0:00:00,24.47999954
2016-06-02 0:00:00,24.43000031
2016-06-01 0:00:00,24.61499977
2016-05-31 0:00:00,24.96500015
2016-05-27 0:00:00,25.08749962
2016-05-26 0:00:00,25.10250092
2016-05-25 0:00:00,24.90500069
2016-05-24 0:00:00,24.47500038
2016-05-23 0:00:00,24.10750008
2016-05-20 0:00:00,23.80500031
2016-05-19 0:00:00,23.54999924
2016-05-18 0:00:00,23.63999939
2016-05-17 0:00:00,23.37249947
2016-05-16 0:00:00,23.46999931
2016-05-13 0:00:00,22.62999916
2016-05-12 0:00:00,22.58499908
2016-05-11 0:00:00,23.12750053
2016-05-10 0:00:00,23.35499954
2016-05-09 0:00:00,23.19750023
2016-05-06 0:00:00,23.18000031
2016-05-05 0:00:00,23.30999947
2016-05-04 0:00:00,23.54750061
2016-05-03 0:00:00,23.79500008
2016-05-02 0:00:00,23.40999985
2016-04-29 0:00:00,23.43499947
2016-04-28 0:00:00,23.70750046
2016-04-27 0:00:00,24.45499992
2016-04-26 0:00:00,26.08749962
2016-04-25 0:00:00,26.27000046
2016-04-22 0:00:00,26.42000008
2016-04-21 0:00:00,26.49250031
2016-04-20 0:00:00,26.78249931
2016-04-19 0:00:00,26.72750092
2016-04-18 0:00:00,26.87000084
2016-04-15 0:00:00,27.46249962
2016-04-14 0:00:00,28.02499962
2016-04-13 0:00:00,28.01000023
2016-04-12 0:00:00,27.61000061
2016-04-11 0:00:00,27.25499916
2016-04-08 0:00:00,27.16500092
2016-04-07 0:00:00,27.13500023
2016-04-06 0:00:00,27.73999977
2016-04-05 0:00:00,27.45249939
2016-04-04 0:00:00,27.78000069
2016-04-01 0:00:00,27.49749947
2016-03-31 0:00:00,27.24749947
2016-03-30 0:00:00,27.38999939
2016-03-29 0:00:00,26.92000008
2016-03-28 0:00:00,26.29750061
2016-03-24 0:00:00,26.41749954
2016-03-23 0:00:00,26.53249931
2016-03-22 0:00:00,26.68000031
2016-03-21 0:00:00,26.47750092
2016-03-18 0:00:00,26.47999954
2016-03-17 0:00:00,26.45000076
2016-03-16 0:00:00,26.49250031
2016-03-15 0:00:00,26.14500046
2016-03-14 0:00:00,25.62999916
2016-03-11 0:00:00,25.56500053
2016-03-10 0:00:00,25.29249954
2016-03-09 0:00:00,25.28000069
2016-03-08 0:00:00,25.25749969
2016-03-07 0:00:00,25.46750069
2016-03-04 0:00:00,25.75250053
2016-03-03 0:00:00,25.375
2016-03-02 0:00:00,25.1875
2016-03-01 0:00:00,25.13249969
2016-02-29 0:00:00,24.17250061
2016-02-26 0:00:00,24.22750092
2016-02-25 0:00:00,24.19000053
2016-02-24 0:00:00,24.02499962
2016-02-23 0:00:00,23.67250061
2016-02-22 0:00:00,24.21999931
2016-02-19 0:00:00,24.01000023
2016-02-18 0:00:00,24.06500053
2016-02-17 0:00:00,24.53000069
2016-02-16 0:00:00,24.15999985
2016-02-12 0:00:00,23.49749947
2016-02-11 0:00:00,23.42499924
2016-02-10 0:00:00,23.56749916
2016-02-09 0:00:00,23.74749947
2016-02-08 0:00:00,23.75250053
2016-02-05 0:00:00,23.50499916
2016-02-04 0:00:00,24.14999962
2016-02-03 0:00:00,24.08749962
2016-02-02 0:00:00,23.62000084
2016-02-01 0:00:00,24.10750008
2016-01-29 0:00:00,24.33499908
2016-01-28 0:00:00,23.52249908
2016-01-27 0:00:00,23.35499954
2016-01-26 0:00:00,24.99749947
2016-01-25 0:00:00,24.86000061
2016-01-22 0:00:00,25.35499954
2016-01-21 0:00:00,24.07500076
2016-01-20 0:00:00,24.19750023
2016-01-19 0:00:00,24.16500092
2016-01-15 0:00:00,24.28249931
2016-01-14 0:00:00,24.87999916
2016-01-13 0:00:00,24.34749985
2016-01-12 0:00:00,24.98999977
2016-01-11 0:00:00,24.63249969
2016-01-08 0:00:00,24.23999977
2016-01-07 0:00:00,24.11249924
2016-01-06 0:00:00,25.17499924
2016-01-05 0:00:00,25.67749977
2016-01-04 0:00:00,26.33749962
2015-12-31 0:00:00,26.31500053
2015-12-30 0:00:00,26.82999992
2015-12-29 0:00:00,27.18499947
2015-12-28 0:00:00,26.70499992
2015-12-24 0:00:00,27.00749969
2015-12-23 0:00:00,27.15250015
2015-12-22 0:00:00,26.80750084
2015-12-21 0:00:00,26.83250046
2015-12-18 0:00:00,26.50749969
2015-12-17 0:00:00,27.24500084
2015-12-16 0:00:00,27.83499908
2015-12-15 0:00:00,27.62249947
2015-12-14 0:00:00,28.12000084
2015-12-11 0:00:00,28.29500008
2015-12-10 0:00:00,29.04249954
2015-12-09 0:00:00,28.90500069
2015-12-08 0:00:00,29.55750084
2015-12-07 0:00:00,29.56999969
2015-12-04 0:00:00,29.75749969
2015-12-03 0:00:00,28.79999924
2015-12-02 0:00:00,29.06999969
2015-12-01 0:00:00,29.33499908
2015-11-30 0:00:00,29.57500076
2015-11-27 0:00:00,29.45249939
2015-11-25 0:00:00,29.50749969
2015-11-24 0:00:00,29.71999931
2015-11-23 0:00:00,29.4375
2015-11-20 0:00:00,29.82500076
2015-11-19 0:00:00,29.69499969
2015-11-18 0:00:00,29.32250023
2015-11-17 0:00:00,28.42250061
2015-11-16 0:00:00,28.54500008
2015-11-13 0:00:00,28.08499908
2015-11-12 0:00:00,28.93000031
2015-11-11 0:00:00,29.02750015
2015-11-10 0:00:00,29.19249916
2015-11-09 0:00:00,30.14249992
2015-11-06 0:00:00,30.26499939
2015-11-05 0:00:00,30.22999954
2015-11-04 0:00:00,30.5
2015-11-03 0:00:00,30.64249992
2015-11-02 0:00:00,30.29500008
2015-10-30 0:00:00,29.875
2015-10-29 0:00:00,30.13249969
2015-10-28 0:00:00,29.81749916
2015-10-27 0:00:00,28.63750076
2015-10-26 0:00:00,28.81999969
2015-10-23 0:00:00,29.77000046
2015-10-22 0:00:00,28.875
2015-10-21 0:00:00,28.44000053
2015-10-20 0:00:00,28.44249916
2015-10-19 0:00:00,27.93250084
2015-10-16 0:00:00,27.76000023
2015-10-15 0:00:00,27.96500015
2015-10-14 0:00:00,27.55249977
2015-10-13 0:00:00,27.94750023
2015-10-12 0:00:00,27.89999962
2015-10-09 0:00:00,28.03000069
2015-10-08 0:00:00,27.375
2015-10-07 0:00:00,27.69499969
2015-10-06 0:00:00,27.82749939
2015-10-05 0:00:00,27.69499969
2015-10-02 0:00:00,27.59499931
2015-10-01 0:00:00,27.39500046
2015-09-30 0:00:00,27.57500076
2015-09-29 0:00:00,27.26499939
2015-09-28 0:00:00,28.11000061
2015-09-25 0:00:00,28.67749977
2015-09-24 0:00:00,28.75
2015-09-23 0:00:00,28.57999992
2015-09-22 0:00:00,28.35000038
2015-09-21 0:00:00,28.80249977
2015-09-18 0:00:00,28.36249924
2015-09-17 0:00:00,28.47999954
2015-09-16 0:00:00,29.10250092
2015-09-15 0:00:00,29.06999969
2015-09-14 0:00:00,28.82749939
2015-09-11 0:00:00,28.55249977
2015-09-10 0:00:00,28.14249992
2015-09-09 0:00:00,27.53750038
2015-09-08 0:00:00,28.07749939
2015-09-04 0:00:00,27.31749916
2015-09-03 0:00:00,27.59250069
2015-09-02 0:00:00,28.08499908
2015-09-01 0:00:00,26.93000031
2015-08-31 0:00:00,28.19000053
2015-08-28 0:00:00,28.32250023
2015-08-27 0:00:00,28.22999954
2015-08-26 0:00:00,27.42250061
2015-08-25 0:00:00,25.93499947
2015-08-24 0:00:00,25.78000069
2015-08-21 0:00:00,26.44000053
2015-08-20 0:00:00,28.16250038
2015-08-19 0:00:00,28.75250053
2015-08-18 0:00:00,29.125
2015-08-17 0:00:00,29.29000092
2015-08-14 0:00:00,28.98999977
2015-08-13 0:00:00,28.78750038
2015-08-12 0:00:00,28.80999947
2015-08-11 0:00:00,28.37249947
2015-08-10 0:00:00,29.93000031
2015-08-07 0:00:00,28.87999916
2015-08-06 0:00:00,28.78249931
2015-08-05 0:00:00,28.85000038
2015-08-04 0:00:00,28.65999985
2015-08-03 0:00:00,29.61000061
2015-07-31 0:00:00,30.32500076
2015-07-30 0:00:00,30.59250069
2015-07-29 0:00:00,30.74749947
2015-07-28 0:00:00,30.84499931
2015-07-27 0:00:00,30.69249916
2015-07-24 0:00:00,31.125
2015-07-23 0:00:00,31.29000092
2015-07-22 0:00:00,31.30500031
2015-07-21 0:00:00,32.6875
2015-07-20 0:00:00,33.01750183
2015-07-17 0:00:00,32.40499878
2015-07-16 0:00:00,32.12749863
2015-07-15 0:00:00,31.70499992
2015-07-14 0:00:00,31.40250015
2015-07-13 0:00:00,31.41500092
2015-07-10 0:00:00,30.81999969
2015-07-09 0:00:00,30.01749992
2015-07-08 0:00:00,30.64249992
2015-07-07 0:00:00,31.42250061
2015-07-06 0:00:00,31.5
2015-07-02 0:00:00,31.61000061
2015-07-01 0:00:00,31.64999962
2015-06-30 0:00:00,31.35750008
2015-06-29 0:00:00,31.13249969
2015-06-26 0:00:00,31.6875
2015-06-25 0:00:00,31.875
2015-06-24 0:00:00,32.02750015
2015-06-23 0:00:00,31.75749969
2015-06-22 0:00:00,31.90250015
2015-06-19 0:00:00,31.64999962
2015-06-18 0:00:00,31.96999931
2015-06-17 0:00:00,31.82500076
2015-06-16 0:00:00,31.89999962
2015-06-15 0:00:00,31.72999954
2015-06-12 0:00:00,31.79249954
2015-06-11 0:00:00,32.14749908
2015-06-10 0:00:00,32.22000122
2015-06-09 0:00:00,31.85499954
2015-06-08 0:00:00,31.95000076
2015-06-05 0:00:00,32.16249847
2015-06-04 0:00:00,32.34000015
2015-06-03 0:00:00,32.52999878
2015-06-02 0:00:00,32.49000168
2015-06-01 0:00:00,32.63499832
2015-05-29 0:00:00,32.56999969
2015-05-28 0:00:00,32.94499969
2015-05-27 0:00:00,33.00999832
2015-05-26 0:00:00,32.40499878
2015-05-22 0:00:00,33.13499832
2015-05-21 0:00:00,32.84749985
2015-05-20 0:00:00,32.51499939
2015-05-19 0:00:00,32.51750183
2015-05-18 0:00:00,32.54750061
2015-05-15 0:00:00,32.19250107
2015-05-14 0:00:00,32.23749924
2015-05-13 0:00:00,31.50250053
2015-05-12 0:00:00,31.46750069
2015-05-11 0:00:00,31.57999992
2015-05-08 0:00:00,31.90500069
2015-05-07 0:00:00,31.31500053
2015-05-06 0:00:00,31.25250053
2015-05-05 0:00:00,31.45000076
2015-05-04 0:00:00,32.17499924
2015-05-01 0:00:00,32.23749924
2015-04-30 0:00:00,31.28750038
2015-04-29 0:00:00,32.15999985
2015-04-28 0:00:00,32.63999939
2015-04-27 0:00:00,33.16249847
2015-04-24 0:00:00,32.56999969
2015-04-23 0:00:00,32.41749954
2015-04-22 0:00:00,32.15499878
2015-04-21 0:00:00,31.72750092
2015-04-20 0:00:00,31.89999962
2015-04-17 0:00:00,31.1875
2015-04-16 0:00:00,31.54249954
2015-04-15 0:00:00,31.69499969
2015-04-14 0:00:00,31.57500076
2015-04-13 0:00:00,31.71249962
2015-04-10 0:00:00,31.77499962
2015-04-09 0:00:00,31.63999939
2015-04-08 0:00:00,31.39999962
2015-04-07 0:00:00,31.50250053
2015-04-06 0:00:00,31.83749962
2015-04-02 0:00:00,31.32999992
2015-04-01 0:00:00,31.0625
2015-03-31 0:00:00,31.10750008
2015-03-30 0:00:00,31.59250069
2015-03-27 0:00:00,30.8125
2015-03-26 0:00:00,31.05999947
2015-03-25 0:00:00,30.84499931
2015-03-24 0:00:00,31.67250061
2015-03-23 0:00:00,31.80249977
2015-03-20 0:00:00,31.47500038
2015-03-19 0:00:00,31.875
2015-03-18 0:00:00,32.11750031
2015-03-17 0:00:00,31.76000023
2015-03-16 0:00:00,31.23749924
2015-03-13 0:00:00,30.89749908
2015-03-12 0:00:00,31.11249924
2015-03-11 0:00:00,30.55999947
2015-03-10 0:00:00,31.12750053
2015-03-09 0:00:00,31.78499985
2015-03-06 0:00:00,31.64999962
2015-03-05 0:00:00,31.60250092
2015-03-04 0:00:00,32.13499832
2015-03-03 0:00:00,32.34000015
2015-03-02 0:00:00,32.27249908
2015-02-27 0:00:00,32.11500168
2015-02-26 0:00:00,32.60499954
2015-02-25 0:00:00,32.19749832
2015-02-24 0:00:00,33.04249954
2015-02-23 0:00:00,33.25
2015-02-20 0:00:00,32.375
2015-02-19 0:00:00,32.11249924
2015-02-18 0:00:00,32.18000031
2015-02-17 0:00:00,31.95750046
2015-02-13 0:00:00,31.77000046
2015-02-12 0:00:00,31.61499977
2015-02-11 0:00:00,31.21999931
2015-02-10 0:00:00,30.50499916
2015-02-09 0:00:00,29.93000031
2015-02-06 0:00:00,29.73250008
2015-02-05 0:00:00,29.98500061
2015-02-04 0:00:00,29.88999939
2015-02-03 0:00:00,29.66250038
2015-02-02 0:00:00,29.65749931
2015-01-30 0:00:00,29.29000092
2015-01-29 0:00:00,29.72500038
2015-01-28 0:00:00,28.82749939
2015-01-27 0:00:00,27.28499985
2015-01-26 0:00:00,28.27499962
2015-01-23 0:00:00,28.24500084
2015-01-22 0:00:00,28.10000038
2015-01-21 0:00:00,27.38750076
2015-01-20 0:00:00,27.18000031
2015-01-16 0:00:00,26.49749947
2015-01-15 0:00:00,26.70499992
2015-01-14 0:00:00,27.45000076
2015-01-13 0:00:00,27.55500031
2015-01-12 0:00:00,27.3125
2015-01-09 0:00:00,28.00250053
2015-01-08 0:00:00,27.97249985
2015-01-07 0:00:00,26.9375
2015-01-06 0:00:00,26.56500053
2015-01-05 0:00:00,26.5625
2015-01-02 0:00:00,27.33250046
2014-12-31 0:00:00,27.59499931
2014-12-30 0:00:00,28.12999916
2014-12-29 0:00:00,28.47750092
2014-12-26 0:00:00,28.49749947
2014-12-24 0:00:00,28.00250053
2014-12-23 0:00:00,28.13500023
2014-12-22 0:00:00,28.23500061
2014-12-19 0:00:00,27.94499969
2014-12-18 0:00:00,28.16250038
2014-12-17 0:00:00,27.35250092
2014-12-16 0:00:00,26.6875
2014-12-15 0:00:00,27.05750084
2014-12-12 0:00:00,27.43250084
2014-12-11 0:00:00,27.90500069
2014-12-10 0:00:00,27.98749924
2014-12-09 0:00:00,28.53000069
2014-12-08 0:00:00,28.10000038
2014-12-05 0:00:00,28.75
2014-12-04 0:00:00,28.87249947
2014-12-03 0:00:00,28.98250008
2014-12-02 0:00:00,28.65749931
2014-12-01 0:00:00,28.76749992
